date,return,regime,w_SPY,w_TLT,w_GLD
2016-04-14,-0.0045413179339879855,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-15,0.007001648822807326,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-18,-0.0024913142380969975,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-19,-0.0012540360779422883,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-20,-0.008962214908947084,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-21,-0.005392440232146276,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-22,-0.0026987573290423537,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-25,-0.0034248884129836387,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-26,-0.0032168417149153034,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-27,0.008396072612009937,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-28,0.0028609711734620194,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-04-29,0.0021942485402127255,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-05-02,-0.007073354863204055,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-05-03,0.008588668763838101,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-05-04,0.0032312628551722515,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-05-05,0.005243480691158091,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-05-06,-0.002426015331887978,Bull,0.1500070764399263,0.7999945208522954,0.04999840270777839
2016-05-09,0.0015965577231543426,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-10,0.0020515354614051382,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-11,0.0035695605883531967,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-12,-0.004006638931575403,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
